828.35,0.0,0
827.3,0.0,0
826.35,0.0,0
823.7,0.0,0
825.0,0.0,0
825.0,0.0,0
823.45,0.0,0
822.5,0.0,0
823.5,0.0,0
823.45,0.0,0
822.35,0.0,0
828.35,0.0,0
828.0,0.0,0
829.7,0.0,0
827.7,0.0,0
827.95,0.0,0
827.7,0.0,0
828.0,0.0,0
828.05,0.0,0
827.0,0.0,0
826.9,0.0,0
825.5,0.0,0
825.25,0.0,0
826.1,0.0,0
827.65,0.0,0
827.75,0.0,0
829.5,0.0,0
828.0,0.0,0
828.5,0.0,0
828.4,-0.00012070006035,1
828.45,-6.03427450434e-05,1
827.3,-0.00144847721303,1
828.1,-0.00048147612515,1
827.45,-0.00126640548151,1
825.2,-0.0039856030161,1
827.5,-0.00119839991382,1
814.1,-0.0173917533881,1
810.75,-0.0215067269786,1
812.85,-0.0240969212432,-1
812.4,-0.0235433135665,-1
811.6,-0.0225585769835,-1
811.7,-0.0226817903891,-1
811.4,-0.0223121957113,-1
810.2,-0.020833270397,-1
811.4,-0.0223143861709,-1
810.7,-0.0214516797376,-1
809.85,-0.0204032031125,-1
807.2,-0.0171309922092,-1
811.0,-0.0218386235273,-1
802.15,-0.0109261697665,-1
802.4,-0.0112378321738,-1
802.35,-0.011175519113,-1
802.5,-0.0113624699449,-1
801.65,-0.0103032799138,-1
802.8,-0.0117378211724,-1
804.9,-0.0143536657165,-1
805.5,-0.015099099932,-1
806.2,-0.015968125382,-1
807.95,-0.0181388026333,-1
813.0,-0.0243891894147,-1
810.0,-0.0206991525143,-1
816.4,-0.0286003870822,-1
819.35,-0.032213811874,-1
819.0,-0.031786643997,-1
817.05,-0.029405691616,-1
816.85,-0.029160908555,-1
815.8,-0.0304463342758,1
816.75,-0.0292818331726,1
815.65,-0.0306286345194,1
816.3,-0.0298317240798,1
817.9,-0.0278716603778,1
818.0,-0.0277493960423,1
818.55,-0.0270770244041,1
816.55,-0.0295203693434,1
827.0,-0.0167226227265,1
834.15,-0.00807691535044,1
833.75,-0.00855644541098,1
834.75,-0.00735704511113,1
832.9,-0.00957327751604,1
825.9,-0.0179776477886,1
827.0,-0.0166457674157,1
827.9,-0.0155574965571,1
827.5,-0.016040646696,1
825.3,-0.0186992569679,1
827.3,-0.016275895766,1
829.4,-0.0137375179103,1
836.95,-0.00463455191076,1
832.5,-0.00995147645822,1
832.8,-0.00959111609786,1
831.4,-0.0112721919864,1
834.6,-0.00742326246995,1
835.15,-0.0067642641474,1
833.65,-0.00856034868312,1
832.25,-0.0102397105256,1
833.2,-0.00909822659651,1
833.45,-0.00879817858883,1
835.5,-0.00633852294062,1
834.7,-0.00729603341339,1
836.0,-0.00573858762448,1
839.85,-0.00113332446659,1
838.65,-0.00256215104276,1
839.55,-0.0014889977607,1
839.5,-0.00154855347507,1
839.2,-0.00190590904386,1
838.8,-0.00238255346712,1
838.0,-0.00333629691014,1
838.0,-0.00333629691014,1
836.9,-0.00464894607482,1
837.0,-0.00452945748598,1
828.5,-0.0146847740929,1
834.0,-0.00804627077365,1
835.55,-0.0061877575842,1
833.85,-0.00822234558014,1
829.7,-0.0131992598933,1
828.35,-0.0148263540237,1
824.35,-0.0196552307062,1
824.85,-0.0202617691911,-1
819.5,-0.0137757414285,-1
820.05,-0.0144468823681,-1
819.9,-0.0142639666922,-1
821.0,-0.0156055937199,-1
823.75,-0.0189551674105,-1
822.1,-0.0169521325091,-1
820.2,-0.0146409781484,-1
827.1,-0.0230535604454,-1
824.05,-0.0193659773236,-1
821.25,-0.0159681252515,-1
822.65,-0.0176728436686,-1
824.15,-0.0194962193447,-1
