11302.0,0.0,0
11230.1,0.0,0
11228.1,0.0,0
11203.35,0.0,0
11225.05,0.0,0
11241.3,0.0,0
11244.0,0.0,0
11215.0,0.0,0
11052.4,0.0,0
11037.4,0.0,0
11037.2,0.0,0
11200.7,0.0,0
11144.15,0.0,0
11170.0,0.0,0
11081.2,0.0,0
11092.0,0.0,0
11100.0,0.0,0
11104.0,0.0,0
11200.0,0.0,0
11180.15,0.0,0
11175.55,0.0,0
11310.0,0.0,0
11418.05,0.0,0
11751.95,0.0,0
11960.2,0.0,0
11884.3,0.0,0
11889.4,0.0,0
11944.95,0.0,0
11944.0,0.0,0
11928.9,-0.00126423308774,1
11931.15,-0.00107561552871,1
11917.0,-0.002261586705,1
11925.65,-0.00153573288273,1
11867.0,-0.00645370381093,1
11900.0,-0.00367288304747,1
11921.0,-0.00190817716512,1
12085.0,0.0118490579662,1
12230.0,0.023847403022,1
12180.0,0.0197590955813,1
12155.75,0.01776812678,1
12189.0,0.0205034577962,1
12150.0,0.0173038515939,1
12139.9,0.0164725758737,1
12128.75,0.0155541169078,1
12107.5,0.0138020814548,1
12170.0,0.0189641710687,1
12214.2,0.022596052745,1
12290.0,0.0288019442483,1
12210.0,0.0222925870473,1
12189.45,0.0206095403643,1
12280.0,0.0280380953852,1
12240.0,0.024780766395,1
12270.65,0.0272848513623,1
12230.0,0.0239720684209,1
12224.0,0.023481471528,1
12186.45,0.0204096456118,1
11623.95,-0.025748177216,1
11730.0,-0.0166247725214,1
11670.0,-0.0217398620355,1
11602.05,-0.0275624841434,1
11485.05,-0.0174780594082,-1
11675.0,-0.0340169512719,-1
11499.9,-0.0190190925995,-1
11600.25,-0.0277452554357,-1
11570.0,-0.0251375530155,-1
11543.15,-0.0228168961443,-1
11335.05,-0.00478888819155,-1
11280.0,6.77291149425e-05,-1
11281.0,-2.09233673271e-05,-1
11350.0,-0.00613740240287,-1
11350.1,-0.00614621297556,-1
11350.0,-0.0061374024805,-1
11432.0,-0.013362072084,-1
11360.0,-0.00706396151719,-1
11565.95,-0.0251933629256,-1
11500.0,-0.01949128052,-1
11502.1,-0.0196738892156,-1
11584.5,-0.0268377984148,-1
11576.1,-0.026112691591,-1
11617.55,-0.0296933448335,-1
11578.85,-0.026362177763,-1
11590.0,-0.0273251404061,-1
11620.25,-0.0299351490342,-1
11640.15,-0.0316476767337,-1
11680.1,-0.03507976309,-1
11664.1,-0.0337099118044,-1
11750.1,-0.0263368611619,1
11810.55,-0.021192224095,1
11800.15,-0.0220727927391,1
11951.6,-0.00923821012786,1
11836.15,-0.0188980046324,1
11810.65,-0.0210524213979,1
11836.65,-0.0188510184269,1
11793.25,-0.022517596386,1
11799.9,-0.0219537145044,1
11731.2,-0.0277757977424,1
11699.85,-0.0304481586262,1
11665.4,-0.0333926408205,1
11581.0,-0.0406277120568,1
11611.05,-0.0380329447655,1
11635.0,-0.0359702544834,1
11700.45,-0.0303449858972,1
11673.35,-0.0326611361308,1
11653.05,-0.03440013993,1
11741.65,-0.0267969802422,1
11736.65,-0.0272228147714,1
11756.0,-0.0255741330778,1
11780.0,-0.0235326223598,1
11776.85,-0.0238000247368,1
11785.05,-0.0231037434731,1
11770.4,-0.0243468438418,1
11780.05,-0.0235269906507,1
11723.0,-0.0283699242546,1
11735.0,-0.0293935530185,-1
11689.45,-0.0255120021025,-1
11707.25,-0.0270347426933,-1
11710.0,-0.0272696398724,-1
11711.15,-0.0273678465334,-1
11700.0,-0.0264157624085,-1
11599.05,-0.0177875572803,-1
11614.4,-0.0191109415229,-1
11605.0,-0.0183016013934,-1
11640.0,-0.021317542798,-1
11670.0,-0.0238948623856,-1
11625.05,-0.0200431057447,-1
11470.0,-0.00670552870199,-1
11476.8,-0.00729837961742,-1
11549.55,-0.0136372545651,-1
11537.95,-0.0126328864296,-1
11523.85,-0.0114108322519,-1
11495.35,-0.00893770044261,-1
11498.5,-0.00921172428703,-1
11516.0,-0.0107336619311,-1
11500.0,-0.00934429062159,-1
11551.85,-0.0138529862738,-1
11568.0,-0.0152510307428,-1
11565.8,-0.0150608509365,-1
11501.15,-0.0094710949317,-1
11469.5,-0.00671919620852,-1
11464.45,-0.00627889802639,-1
11511.0,-0.0103392759774,-1
11530.1,-0.0119985584029,-1
11539.85,-0.0128441711903,-1
11540.8,-0.0129264946173,-1
11640.05,-0.0215264183661,-1
11599.75,-0.0180642339253,-1
11647.0,-0.0221375975754,-1
11498.85,-0.00941758383798,-1
11429.55,-0.0033908942125,-1
11408.15,-0.00151855453158,-1
11470.0,-0.00694011718635,-1
11380.4,0.000871565464042,-1
11434.95,-0.00392176341719,-1
11230.05,0.013996985681,-1
11148.55,0.0212542997624,-1
10925.1,0.041297264991,-1
11129.95,0.022546864537,-1
11197.95,0.0164372234335,-1
11194.0,0.0167899665696,-1
11300.05,0.00731614130602,-1
11250.05,0.0117409004885,-1
11455.0,-0.00647679632173,-1
11362.1,0.00163319931336,-1
11330.3,0.0044319777082,-1
11291.1,0.00789172722939,-1
11328.0,0.00462366654443,-1
11288.05,0.00815032614895,-1
11288.7,0.00809274312974,-1
11320.0,0.00532005894113,-1
11276.1,0.00919815081392,-1
11300.0,0.00707862367244,-1
11325.1,0.00485738473439,-1
11314.9,0.00575803903325,-1
11280.0,0.00884246753018,-1
11730.0,-0.0310511494911,-1
11775.0,-0.0348874666266,-1
11930.0,-0.0217239846734,1
11945.0,-0.0204666502224,1
12053.0,-0.0114252102894,1
12055.8,-0.01119290298,1
12167.95,-0.00189032662669,1
12240.0,0.00403096660677,1
12163.95,-0.00218226868735,1
11942.1,-0.0204205876545,1
11854.85,-0.0277266728489,1
11975.05,-0.0175873627775,1
11970.0,-0.0180090729165,1
11929.15,-0.0214217713291,1
11900.55,-0.0238192598342,1
11924.5,-0.0218067478074,1
11950.0,-0.0196682933649,1
11931.0,-0.0212582515239,1
11925.0,-0.0217611431508,1
11912.05,-0.0228470970292,1
11911.0,-0.0229352430662,1
11912.0,-0.0228512870591,1
11933.25,-0.0210673716797,1
11850.0,-0.0280436773801,1
11789.0,-0.033191356705,1
11897.0,-0.0240302743401,1
11842.0,-0.0286532885454,1
11825.1,-0.030080412342,1
11789.75,-0.0330698162371,1
11814.25,-0.0351478925322,-1
11829.0,-0.0363963848191,-1
11883.9,-0.0410375210098,-1
11890.15,-0.0415634426348,-1
11900.05,-0.042396064595,-1
11870.0,-0.0398708651211,-1
11739.8,-0.0289020361405,-1
11719.95,-0.0272112066544,-1
11760.0,-0.030628456728,-1
11721.0,-0.0273121301974,-1
11708.45,-0.0262414024438,-1
11732.05,-0.0282570407221,-1
11728.0,-0.0279118325105,-1
11710.5,-0.0264196769852,-1
11690.9,-0.0247459653589,-1
11715.0,-0.026807397755,-1
11703.0,-0.0257830699701,-1
11710.4,-0.0264153864702,-1
11673.2,-0.0232387229916,-1
11733.55,-0.0284086849557,-1
11692.25,-0.0248888635888,-1
11737.75,-0.0287803301585,-1
11740.45,-0.029010357208,-1
11746.4,-0.0295171520924,-1
11718.05,-0.0271036466779,-1
