788.2,-0.0144648869261,1,87,0.255955246846759,1,FALSE,-0.014464886926099
789.4,-0.0129424306967,1,88,0.064397152154193,1,FALSE,-0.012942430696715
786.1,-0.00876204052697,-1,89,-0.142270534257263,-1,FALSE,-0.008762040526966
786.4,-0.00914367136274,-1,90,-0.4621856891851,-1,FALSE,-0.009143671362737
787.5,-0.0105424506099,-1,91,-0.719319233341726,-1,FALSE,-0.01054245060994
789.15,-0.0126376887052,-1,92,-1.08342534337465,-1,FALSE,-0.012637688705178
788.5,-0.0118140176667,-1,93,-1.05135506928227,-1,FALSE,-0.011814017666719
788.6,-0.0119408407485,-1,94,-1.04716927552908,-1,FALSE,-0.01194084074852
789.2,-0.012701682747,-1,95,-1.02539035122818,-1,FALSE,-0.012701682746998
791.7,-0.0158694475721,-1,96,-1.05990649395619,-1,FALSE,-0.015869447572138
790,-0.0137221695628,-1,97,-1.13204170208958,-1,FALSE,-0.013722169562791
788.75,-0.0121398910818,-1,98,-1.15188885497417,-1,FALSE,-0.012139891081778
788,-0.0111890194494,-1,99,-1.16662170505673,-1,FALSE,-0.011189019449448
802.5,-0.0295900346779,-1,100,-1.14085081306807,-1,FALSE,-0.029590034677875
802.65,-0.0297769505657,-1,101,-0.464770929378751,-1,FALSE,-0.029776950565725
800.65,-0.0322686966568,1,102,0.028585848329441,1,FALSE,-0.032268696656799
787.5,-0.0486928520306,1,103,0.379131084917233,1,FALSE,-0.048692852030557
787,-0.0493277726655,1,104,0.415957257346394,1,FALSE,-0.049327772665478
791.8,-0.0432286621191,1,105,0.369507431119162,1,FALSE,-0.043228662119099
787.85,-0.0482172956124,1,106,0.309198065589217,1,FALSE,-0.048217295612406
788.05,-0.0479634401831,1,107,0.185253877918633,1,FALSE,-0.047963440183073
794,-0.0404131578406,1,108,0.089249343374702,1,FALSE,-0.040413157840582
798.4,-0.0348715961277,1,109,0.133009733384261,1,FALSE,-0.034871596127735
798,-0.0353725981317,1,110,0.461213916354601,1,FALSE,-0.035372598131743
795,-0.039131996628,1,111,0.593781546962023,1,FALSE,-0.039131996627984
791.25,-0.0438489777601,1,112,0.679646727872941,1,FALSE,-0.043848977760059
788.9,-0.0468189619623,1,113,0.739722112888012,1,FALSE,-0.046818961962271
792.3,-0.0425091635087,1,114,0.692426982703696,1,FALSE,-0.042509163508728
792.1,-0.042761593144,1,115,0.785167390304006,1,FALSE,-0.042761593143967
791.5,-0.0435190732601,1,116,0.768099853312078,1,FALSE,-0.043519073260114
792.6,-0.0421293069935,1,117,0.662283066819636,1,FALSE,-0.042129306993532
791,-0.0441479797162,1,118,0.622689497519404,1,FALSE,-0.044147979716217
791.3,-0.0437687129653,1,119,0.563156471574356,1,FALSE,-0.043768712965268
792.5,-0.0422522211164,1,120,0.444171980251787,1,FALSE,-0.042252221116412
792.1,-0.0427569529776,1,121,0.341061416357753,1,FALSE,-0.042756952977611
790,-0.0454081333841,1,122,0.232590206637125,1,FALSE,-0.045408133384125
790.65,-0.044585348574,1,123,0.094945650113199,1,FALSE,-0.044585348573999
791.9,-0.0461663262506,-1,124,-0.048273508051284,-1,FALSE,-0.046166326250594
795.15,-0.0502703797927,-1,125,-0.164718545407063,-1,FALSE,-0.050270379792708
795.3,-0.0504590234448,-1,126,-0.178857666105332,-1,FALSE,-0.050459023444849
792,-0.0463096458515,-1,127,-0.123010098071414,-1,FALSE,-0.046309645851488
790.1,-0.0439106559525,-1,128,-0.220505783331115,-1,FALSE,-0.043910655952498
790.1,-0.0439106559525,-1,129,-0.4180160755777,-1,FALSE,-0.043910655952498
782.75,-0.034608036031,-1,130,-0.65732863950343,-1,FALSE,-0.034608036030969
783.75,-0.0358855831405,-1,131,-0.656094433858846,-1,FALSE,-0.035885583140519
789.35,-0.0430307187067,-1,132,-0.639776458581,-1,FALSE,-0.043030718706707
788.4,-0.0418271968216,-1,133,-0.478143624373992,-1,FALSE,-0.041827196821611
787.4,-0.0405588051423,-1,134,-0.762966397226308,-1,FALSE,-0.040558805142261
782,-0.0337007914262,-1,135,-1.11674069624944,-1,FALSE,-0.033700791426233
785.5,-0.038176494751,-1,136,-1.19540902674851,-1,FALSE,-0.038176494751042
791.05,-0.0452420580865,-1,137,-1.42273270087014,-1,FALSE,-0.045242058086497
789.35,-0.0430930156745,-1,138,-1.535555856257,-1,FALSE,-0.043093015674513
781.3,-0.0328947512798,-1,139,-1.50348771811366,-1,FALSE,-0.032894751279757
783.85,-0.0361585423971,-1,140,-1.47539814276819,-1,FALSE,-0.036158542397126
786.6,-0.0396668666939,-1,141,-1.50358564741303,-1,FALSE,-0.039666866693866
785,-0.0376327960099,-1,142,-1.48863674577336,-1,FALSE,-0.03763279600991
784.45,-0.0369321590672,-1,143,-1.52092940044452,-1,FALSE,-0.036932159067235
791.45,-0.0458556086179,-1,144,-1.61335425749931,-1,FALSE,-0.045855608617875
786.3,-0.0393485645848,-1,145,-1.43329410671704,-1,FALSE,-0.039348564584772
793.8,-0.0488869087282,-1,146,-1.4245305391389,-1,FALSE,-0.048886908728228
794.4,-0.0496427666269,-1,147,-1.11315981786497,-1,FALSE,-0.049642766626943
787.2,-0.0405793225182,-1,148,-0.776166200829618,-1,FALSE,-0.040579322518182
784.6,-0.0372764769897,-1,149,-0.765504262471036,-1,FALSE,-0.037276476989727
790.05,-0.0442226916214,-1,150,-0.797919876077724,-1,FALSE,-0.044222691621386
790.4,-0.0446657015575,-1,151,-0.643346547917268,-1,FALSE,-0.044665701557466
788.45,-0.0421985962943,-1,152,-0.472378813570847,-1,FALSE,-0.042198596294308
789.4,-0.0434034919757,-1,153,-0.422408910704171,-1,FALSE,-0.043403491975708
789.95,-0.0441002236707,-1,154,-0.315673020891199,-1,FALSE,-0.044100223670667
788.55,-0.0423279596033,-1,155,-0.143445825602679,-1,FALSE,-0.04232795960332
792.95,-0.0367480978317,1,156,0.124383092958071,1,FALSE,-0.036748097831714
790.9,-0.0393333806364,1,157,0.648655287962994,1,FALSE,-0.039333380636431
790.35,-0.0400287909285,1,158,0.961814758983635,1,FALSE,-0.040028790928503
790.5,-0.0398390015947,1,159,1.1522100324149,1,FALSE,-0.039839001594664
790.2,-0.040218508236,1,160,1.34410986338603,1,FALSE,-0.04021850823603
794,-0.0354095990991,1,161,1.2934970735459,1,FALSE,-0.035409599099103
800,-0.0278529240361,1,162,1.29824676859201,1,FALSE,-0.02785292403613
793.5,-0.0359779240361,1,163,1.32838397245977,1,FALSE,-0.035977924036131
789.45,-0.0410818937904,1,164,1.39422558281215,1,FALSE,-0.041081893790384
793.9,-0.0354450580186,1,165,1.35733888024612,1,FALSE,-0.035445058018644
793.95,-0.0353820777944,1,166,1.36479257592598,1,FALSE,-0.035382077794434
791,-0.0390976770135,1,167,1.36485784213064,1,FALSE,-0.039097677013529
795,-0.0340407870009,1,168,1.44412162070571,1,FALSE,-0.034040787000887
795.75,-0.0330973907745,1,169,1.50908427791781,1,FALSE,-0.033097390774471
792.45,-0.0372444218772,1,170,1.56671057967572,1,FALSE,-0.037244421877205
790.05,-0.0402730041221,1,171,1.54607833070684,1,FALSE,-0.040273004122141
788.55,-0.0421716181339,1,172,1.40754932934856,1,FALSE,-0.042171618133913
788.05,-0.0428056933352,1,173,1.14867560848347,1,FALSE,-0.042805693335232
793.1,-0.0363974705067,1,174,0.78554284810431,1,FALSE,-0.036397470506731
790.05,-0.0402431394009,1,175,0.885863634240486,1,FALSE,-0.040243139400944
787.4,-0.0435973574884,1,176,0.617643803269008,1,FALSE,-0.043597357488406
784.5,-0.0472803648544,1,177,0.530321296165876,1,FALSE,-0.047280364854421
786.1,-0.0452408492394,1,178,0.331131535767262,1,FALSE,-0.04524084923938
783.5,-0.041933381996,-1,179,-0.068132295964186,-1,FALSE,-0.041933381996026
785.8,-0.0448689276246,-1,180,-0.668433819300308,-1,FALSE,-0.044868927624616
784.3,-0.0429600449573,-1,181,-0.855164353542735,-1,FALSE,-0.042960044957271
779.75,-0.0371586934336,-1,182,-1.01078111646684,-1,FALSE,-0.037158693433619
784.55,-0.0433145126064,-1,183,-1.16276771437289,-1,FALSE,-0.043314512606431
781,-0.0387896257286,-1,184,-1.26998997285518,-1,FALSE,-0.038789625728603
782.5,-0.0407102403253,-1,185,-1.32150010251991,-1,FALSE,-0.040710240325274
765.35,-0.0187933074179,-1,186,-1.4070664855658,-1,FALSE,-0.018793307417925
779.75,-0.0376082286958,-1,187,-1.01650684160575,-1,FALSE,-0.037608228695772
780.5,-0.0385700754415,-1,188,-1.03390885454349,-1,FALSE,-0.038570075441524
779.9,-0.0378013374531,-1,189,-1.05260426620966,-1,FALSE,-0.037801337453055
782.55,-0.041199208975,-1,190,-1.06630594985445,-1,FALSE,-0.041199208975045
784.95,-0.044266105659,-1,191,-1.0758124592396,-1,FALSE,-0.044266105658963
784.1,-0.0431832341385,-1,192,-1.05681147114458,-1,FALSE,-0.043183234138484
784.95,-0.0442672795409,-1,193,-1.0735191751042,-1,FALSE,-0.044267279540856
785.55,-0.0450316594377,-1,194,-1.04232599439903,-1,FALSE,-0.045031659437665
786,-0.0456045064875,-1,195,-1.01316178811572,-1,FALSE,-0.045604506487503
786,-0.0456045064875,-1,196,-0.957717769927327,-1,FALSE,-0.045604506487503
787.4,-0.047385676971,-1,197,-0.890544347595908,-1,FALSE,-0.047385676970963
789.5,-0.050052682305,-1,198,-0.794731089621224,-1,FALSE,-0.050052682304974
789.25,-0.0497360261935,-1,199,-0.621958721876849,-1,FALSE,-0.049736026193511
799.3,-0.0624696340491,-1,200,-0.408442624125516,-1,FALSE,-0.06246963404907
803.95,-0.0566520436575,1,201,0.013016279445241,1,FALSE,-0.056652043657478
812.35,-0.0462036326866,1,202,0.291052373491866,1,FALSE,-0.046203632686646
811.55,-0.04718842988,1,203,0.412104074516284,1,FALSE,-0.047188429879974
810,-0.0490983553313,1,204,0.466587307290271,1,FALSE,-0.049098355331271
810.55,-0.0484193429856,1,205,0.533075730786764,1,FALSE,-0.048419342985592
809.95,-0.0491595810955,1,206,0.561369002959563,1,FALSE,-0.049159581095517
809.2,-0.0500855641809,1,207,0.57303826676628,1,FALSE,-0.050085564180893
810.95,-0.0479229344231,1,208,0.575881485588319,1,FALSE,-0.047922934423107
807.65,-0.0519922358597,1,209,0.578248571902377,1,FALSE,-0.051992235859694
808.05,-0.0514969718221,1,210,0.580071047618829,1,FALSE,-0.051496971822054
807.2,-0.0525488869263,1,211,0.584068373012854,1,FALSE,-0.052548886926317
821.5,-0.034833326966,1,212,0.585905982674968,1,FALSE,-0.034833326965961
817.7,-0.039459011689,1,213,0.563966541042794,1,FALSE,-0.039459011689028
818.45,-0.0385418048895,1,214,0.556830286438667,1,FALSE,-0.038541804889468
819.95,-0.0367090722852,1,215,0.550607750683852,1,FALSE,-0.036709072285155
820,-0.0366480929571,1,216,0.544461176301884,1,FALSE,-0.036648092957148
820,-0.0366480929571,1,217,0.575301535706781,1,FALSE,-0.036648092957148
822.15,-0.0340261417376,1,218,0.577335319094399,1,FALSE,-0.034026141737635
820.1,-0.0365196040012,1,219,0.579354872083938,1,FALSE,-0.036519604001213
815.55,-0.042067707891,1,220,0.589101834971858,1,FALSE,-0.042067707890982
814.25,-0.043661724199,1,221,0.598284191507816,1,FALSE,-0.043661724198995
815.95,-0.0415739133301,1,222,0.604379687191525,1,FALSE,-0.041573913330097
818.35,-0.0386325566293,1,223,0.616666583727717,1,FALSE,-0.038632556629319
819.3,-0.037471684142,1,224,0.632979921560761,1,FALSE,-0.037471684141997
828.15,-0.0266697800776,1,225,0.654852214124927,1,FALSE,-0.026669780077552
832.05,-0.0219604882826,1,226,0.676819052299959,1,FALSE,-0.021960488282587
832.3,-0.02166002557,1,227,0.702256229307686,1,FALSE,-0.02166002557001
831.55,-0.0225611429556,1,228,0.738569928580795,1,FALSE,-0.022561142955568
831.7,-0.0223807569295,1,229,0.787910951157174,1,FALSE,-0.022380756929472
830.7,-0.0235831135484,1,230,0.881892252929947,1,FALSE,-0.023583113548445
830.95,-0.0232821625433,1,231,0.909393780553346,1,FALSE,-0.023282162543269
830.35,-0.0240042276495,1,232,0.916201413523028,1,FALSE,-0.024004227649473
832.1,-0.0218966826383,1,233,0.912661901855406,1,FALSE,-0.021896682638333
833.3,-0.0204545482795,1,234,0.904721815948479,1,FALSE,-0.020454548279482
831.35,-0.0227946418832,1,235,0.897198800401338,1,FALSE,-0.022794641883226
834.45,-0.0190657671614,1,236,0.897402481478176,1,FALSE,-0.019065767161388
856.95,0.00789810125493,1,237,0.894697606370356,1,FALSE,0.007898101254935
858.7,0.00994022739998,1,238,0.719819569057238,1,FALSE,0.009940227399984
858.7,0.00994022739998,1,239,0.624780325534028,1,FALSE,0.009940227399984
860,0.0114541437852,1,240,0.576692608895867,1,FALSE,0.011454143785217
854.55,0.00511693448289,1,241,0.543685547595265,1,FALSE,0.005116934482892
854.75,0.00535097579118,1,242,0.538764671562452,1,FALSE,0.005350975791183
859.3,0.0106741697075,1,243,0.531918588773024,1,FALSE,0.010674169707533
859.15,0.0104996090186,1,244,0.518365473479989,1,FALSE,0.0104996090186
859.65,0.0110815795709,1,245,0.5093165552342,1,FALSE,0.01108157957089
859.25,0.0106162739232,1,246,0.502449501943691,1,FALSE,0.010616273923243
864.5,0.0167262535566,1,247,0.498272134017262,1,FALSE,0.016726253556644
862.6,0.0145284513588,1,248,0.490085955604995,1,FALSE,0.014528451358842
878,0.0323814539093,1,249,0.486235746356702,1,FALSE,0.03238145390927
876,0.0301035495813,1,250,0.462735007734318,1,FALSE,0.030103549581252
875.5,0.0295327733255,1,251,0.45437527653926,1,FALSE,0.029532773325544
867.4,0.0202809172433,1,252,0.453788981672649,1,FALSE,0.020280917243306
868.55,0.0216067184884,1,253,0.46249185490343,1,FALSE,0.021606718488406
868.7,0.0217794201176,1,254,0.4713732552272,1,FALSE,0.021779420117558
875.5,0.0296072087673,1,255,0.483189141653273,1,FALSE,0.029607208767265
869.6,0.0228682024851,1,256,0.482562879673075,1,FALSE,0.02286820248514
874.35,0.0283304839939,1,257,0.48416475339666,1,FALSE,0.02833048399388
870,0.0233553596158,1,258,0.485379845537965,1,FALSE,0.02335535961577
871.85,0.0254817963974,1,259,0.489962586924331,1,FALSE,0.02548179639738
872.2,0.0258832416001,1,260,0.496536634077554,1,FALSE,0.02588324160011
873.95,0.0278896621459,1,261,0.507908717652264,1,FALSE,0.027889662145856
871.5,0.025086298109,1,262,0.524115160463352,1,FALSE,0.025086298109012
868.85,0.022045563743,1,263,0.549470990534624,1,FALSE,0.022045563742976
866.35,0.0191681971089,1,264,0.57767063313514,1,FALSE,0.01916819710892
867.55,0.0205533185956,1,265,0.60996130425803,1,FALSE,0.020553318595617
862.15,0.0143288934904,1,266,0.700974125053868,1,FALSE,0.014328893490435
858.1,0.00963133506093,1,267,0.810800407906853,1,FALSE,0.009631335060928
858.05,0.00957306679382,1,268,0.633853294016661,1,FALSE,0.009573066793826
853.6,0.00438688883217,1,269,0.460038919192071,1,FALSE,0.004386888832169
849.3,-0.000650599452743,1,270,0.228329286483522,1,FALSE,-0.000650599452742
845.45,-0.00518374439564,1,271,0.002708725033864,1,FALSE,-0.005183744395637
847.7,-0.00784504902631,-1,272,-0.228717457750079,-1,FALSE,-0.007845049026307
840.4,0.000766488074082,-1,273,-0.398443319551,-1,FALSE,0.000766488074083
838.9,0.00255135242439,-1,274,-0.478917160457058,-1,FALSE,0.002551352424392
845.45,-0.00525649118033,-1,275,-0.526250712074576,-1,FALSE,-0.005256491180328
840,0.00118978003618,-1,276,-0.571131972818201,-1,FALSE,0.001189780036184
840,0.00118978003618,-1,277,-0.596581060433108,-1,FALSE,0.001189780036184
846.4,-0.00642926758286,-1,278,-0.598219018850638,-1,FALSE,-0.006429267582864
852.45,-0.0135771881878,-1,279,-0.613541561012111,-1,FALSE,-0.013577188187779
849.9,-0.0105858103944,-1,280,-0.61476145536451,-1,FALSE,-0.01058581039436
846,-0.00599703524434,-1,281,-0.616064472052678,-1,FALSE,-0.005997035244342
847.2,-0.00741547496066,-1,282,-0.618304107721643,-1,FALSE,-0.007415474960655
845.6,-0.00552690083412,-1,283,-0.619451949054419,-1,FALSE,-0.00552690083412
844.8,-0.00458082704036,-1,284,-0.61963842717857,-1,FALSE,-0.004580827040364
844.3,-0.00398897097976,-1,285,-0.619645668558715,-1,FALSE,-0.003988970979758
833,0.0093948973135,-1,286,-0.627642420439595,-1,FALSE,0.009394897313503
838.6,0.00267220823787,-1,287,-0.615473109841087,-1,FALSE,0.002672208237873
840.3,0.000645020067111,-1,288,-0.624757975659332,-1,FALSE,0.000645020067112
828.5,0.0146876238991,-1,289,-0.629252700890603,-1,FALSE,0.014687623899077
826.5,0.0171016251061,-1,290,-0.622976751660834,-1,FALSE,0.017101625106077
824.5,0.0195214678163,-1,291,-0.620246115406279,-1,FALSE,0.019521467816301
830.25,0.0125475442262,-1,292,-0.627792146165417,-1,FALSE,0.012547544226247
834.5,0.00742860414796,-1,293,-0.651193814676101,-1,FALSE,0.007428604147957
841.05,-0.000420407236106,-1,294,-0.677735392668768,-1,FALSE,-0.000420407236105
840.85,-0.000182609245499,-1,295,-0.691001330570256,-1,FALSE,-0.000182609245499
842.5,-0.00214490929902,-1,296,-0.721179369430347,-1,FALSE,-0.002144909299016
843.3,-0.00309446419516,-1,297,-0.713497456734981,-1,FALSE,-0.003094464195158
832.15,0.0101274022818,-1,298,-0.67179372781034,-1,FALSE,0.010127402281778
840.8,-0.000267358278218,-1,299,-0.682315711433413,-1,FALSE,-0.000267358278218
845.15,-0.00544100242665,-1,300,-0.628227640200335,-1,FALSE,-0.005441002426648
846.5,-0.00703835200956,-1,301,-0.5116567168961,-1,FALSE,-0.007038352009562
852,-0.013535694006,-1,302,-0.392980277888279,-1,FALSE,-0.013535694006018
849.65,-0.0107774780436,-1,303,-0.187712367906654,-1,FALSE,-0.010777478043577
850,-0.0111894123695,-1,304,-0.099483989769302,-1,FALSE,-0.011189412369476
850.6,-0.0118952947224,-1,305,-0.036208101040279,-1,FALSE,-0.011895294722417
848.9,-0.0138938839535,1,306,0.079783654128383,1,FALSE,-0.013893883953548
846.8,-0.0163676735636,1,307,0.124030809440667,1,FALSE,-0.016367673563632
848.65,-0.0141829782401,1,308,0.146507433460913,1,FALSE,-0.014182978240061
844.5,-0.0190730978418,1,309,0.23417817846992,1,FALSE,-0.019073097841781
853,-0.00900797054752,1,310,0.361731872394613,1,FALSE,-0.009007970547524
856.45,-0.00496342189571,1,311,0.511429311685929,1,FALSE,-0.004963421895707
863.3,0.00303470992752,1,312,0.601009400087513,1,FALSE,0.003034709927517
854,-0.00773790677583,1,313,0.658079177639963,1,FALSE,-0.007737906775831
857.5,-0.00363954612009,1,314,0.709973546946067,1,FALSE,-0.003639546120093
859.15,-0.00171534786936,1,315,0.744813083112629,1,FALSE,-0.001715347869364
857.6,-0.00351945658146,1,316,0.766216169480326,1,FALSE,-0.003519456581463
854,-0.00771721777549,1,317,0.764141676081577,1,FALSE,-0.007717217775493
852.85,-0.00906382199095,1,318,0.766588437673066,1,FALSE,-0.00906382199095
850,-0.0124055585214,1,319,0.769943319513709,1,FALSE,-0.012405558521407
847.25,-0.0156408526391,1,320,0.777962308372669,1,FALSE,-0.015640852639054
847.75,-0.0150507080536,1,321,0.788023847479349,1,FALSE,-0.01505070805363
843.7,-0.0198280598673,1,322,0.831901650559837,1,FALSE,-0.019828059867255
837.7,-0.0269395924025,1,323,0.77221535501379,1,FALSE,-0.026939592402516
834.7,-0.0305208267346,1,324,0.543299619978622,1,FALSE,-0.030520826734616
841.8,-0.0220147766567,1,325,0.281638606794715,1,FALSE,-0.022014776656744
847.1,-0.015718744345,1,326,0.141167344265799,1,FALSE,-0.01571874434503
845.65,-0.0174304666919,1,327,0.06815396525546,1,FALSE,-0.017430466691861
846.9,-0.018908619592,-1,328,-0.01752769270491,-1,FALSE,-0.018908619591997
846.9,-0.018908619592,-1,329,-0.265281052283674,-1,FALSE,-0.018908619591997
850.8,-0.0235136497018,-1,330,-0.429831081787922,-1,FALSE,-0.023513649701809
854,-0.0272748156633,-1,331,-0.477162647097915,-1,FALSE,-0.027274815663257
857.15,-0.0309633402534,-1,332,-0.456461107667844,-1,FALSE,-0.030963340253421
856.3,-0.0299716818506,-1,333,-0.311450013701675,-1,FALSE,-0.029971681850574
855.9,-0.0295045558433,-1,334,-0.226070171130295,-1,FALSE,-0.029504555843334
859.35,-0.0335354005682,-1,335,-0.15291659102617,-1,FALSE,-0.033535400568185
852.1,-0.0250987915032,-1,336,-0.03865963994271,-1,FALSE,-0.025098791503194
840.5,-0.0114853658489,-1,337,-0.043598781219749,-1,FALSE,-0.011485365848928
852.45,-0.0257030933921,-1,338,-0.194868874488233,-1,FALSE,-0.025703093392057
855,-0.0286944711855,-1,339,-0.196369477731013,-1,FALSE,-0.028694471185476
855.7,-0.0295131846358,-1,340,-0.224456794973312,-1,FALSE,-0.029513184635769
860.8,-0.0354732173575,-1,341,-0.149154835285117,-1,FALSE,-0.035473217357517
860,-0.0364025853873,1,342,0.014372767506254,1,FALSE,-0.036402585387256
857.15,-0.0397165388756,1,343,0.246470481645323,1,FALSE,-0.039716538875629
861.25,-0.0349332454031,1,344,0.336442306445235,1,FALSE,-0.034933245403074
861,-0.035223521165,1,345,0.489927269196447,1,FALSE,-0.035223521165048
853.2,-0.0442827546145,1,346,0.655560355772397,1,FALSE,-0.044282754614525
861,-0.0351407011687,1,347,0.755730634333701,1,FALSE,-0.035140701168674
860.55,-0.0356633492523,1,348,0.833288256479624,1,FALSE,-0.035663349252298
849,-0.0490849981977,1,349,0.887323281766453,1,FALSE,-0.04908499819774
846.9,-0.051558496431,1,350,0.842372617744488,1,FALSE,-0.051558496430956
851.75,-0.0458317282175,1,351,0.753512757212218,1,FALSE,-0.045831728217471
848.9,-0.0491777804628,1,352,0.722505212180376,1,FALSE,-0.049177780462848
849.9,-0.0479997854104,1,353,0.639472903497133,1,FALSE,-0.047999785410427
848.1,-0.0501176816335,1,354,0.547790444196289,1,FALSE,-0.050117681633512
850.2,-0.0476415585348,1,355,0.379224019049485,1,FALSE,-0.047641558534821
851.05,-0.0466417937736,1,356,0.195689932454167,1,FALSE,-0.046641793773589
