RELIANCE15,0.265312693211,0.148090800368,183,71
RELIANCE16,-0.124866076149,0.221040926059,184,65
SBIN14,0.141793003589,0.186166971833,174,62
SBIN15,0.0974831054207,0.15343953347,177,67
SBIN16,0.586856735682,0.131010483024,171,72
SUNPHARMA14,-0.0938047498611,0.194608417126,174,63
SUNPHARMA15,0.30234970522,0.263230569723,162,70
SUNPHARMA16,0.229282534892,0.211724327415,183,71
TATAMOTORS14,-0.141862162155,0.406918208349,187,64
TATAMOTORS15,0.192620645614,0.241290547906,181,71
TATAMOTORS16,0.301757959339,0.16558766407,173,62
TATAMTRDVR14,0.254660024535,0.340719525241,169,69
TATAMTRDVR15,0.236458004322,0.180772219345,183,72
TATAMTRDVR16,-0.104011114746,0.296024771345,179,64
TATAPOWER14,0.64824643167,0.151152934174,157,69
TATAPOWER15,-0.180948026768,0.391055210259,196,70
TATAPOWER16,-0.2749445698,0.417945313553,184,59
TATASTEEL14,0.343597876113,0.175684097943,172,74
TATASTEEL15,0.503072225715,0.180724258935,172,74
TATASTEEL16,0.202613828752,0.302021588219,171,72
TCS14,0.165674380904,0.0880395747466,166,64
TCS15,-0.130116778093,0.296113130698,188,67
TCS16,0.324625702312,0.0959588329573,157,69
TECHM14,0.125031166691,0.119435285495,171,72
TECHM15,0.344279967782,0.221028541998,162,74
TECHM16,0.140868455485,0.208431837256,164,66
ULTRACEMCO14,0.244521313319,0.144729420325,165,64
ULTRACEMCO15,0.267680513155,0.191349310258,181,72
ULTRACEMCO16,0.0140722807782,0.190455921926,185,60
VEDL16,1.10426102272,0.201032010235,174,79
WIPRO14,-0.249322514045,0.285700296114,185,68
WIPRO15,-0.322162925657,0.362063255061,185,63
WIPRO16,-0.310963857436,0.349421831775,199,70
YESBANK14,0.607246953557,0.142919280698,164,66
YESBANK15,0.222377972574,0.186161298789,176,73
YESBANK16,0.0899956422553,0.263230363197,184,69
ZEEL14,0.0361418121316,0.155386180222,166,69
ZEEL15,0.146454812809,0.255541016085,185,63
ZEEL16,-0.172556941494,0.24297338227,198,65
ACC15,-0.017498952687,0.175981361001,181,67
ACC16,0.00847480523336,0.181188555363,182,69
ADANIPORTS14,0.456418622607,0.192233881788,173,73
ACC15,0.018501047313,0.162681361001,181,68
ACC16,0.0447748052334,0.174588555363,182,69
ADANIPORTS14,0.490918622607,0.188133881788,173,73
ADANIPORTS15,0.32928629486,0.214429804306,172,69
ADANIPORTS16,0.297253923638,0.208845384657,172,69
AMBUJACEM14,-0.270637930542,0.504435702419,193,66
AMBUJACEM15,-0.326950393286,0.464347592935,192,70
AMBUJACEM16,-0.267527615557,0.392797796112,191,60
ASIANPAINT14,0.00171662896538,0.158073628046,179,64
ASIANPAINT15,-0.13379479313,0.278159089188,185,60
ASIANPAINT16,0.0416332621875,0.174701275304,181,67
AUROPHARMA14,0.675937821191,0.144108674777,154,65
AUROPHARMA15,0.21134557251,0.23256571,185,75
AUROPHARMA16,0.0523437791017,0.208237852639,184,78
AXISBANK14,0.327766646841,0.155126441932,175,71
AXISBANK15,0.432022678136,0.107200019996,175,77
AXISBANK16,0.262602266408,0.191039973223,173,73
BAJAJ-AUTO14,-0.136490322497,0.224238575103,184,65
BAJAJ-AUTO15,0.0348497071614,0.225479432279,183,67
BAJAJ-AUTO16,-0.118711603128,0.207001335641,178,65
BANKBARODA14,0.498718308465,0.183605296516,169,73
BANKBARODA15,0.123897374367,0.29252589265,186,64
BANKBARODA16,0.294588614961,0.202641506248,183,73
BHARTIARTL14,-0.49005475443,0.51688629271,192,54
BHARTIARTL15,0.0714095738489,0.263044007604,180,64
BHARTIARTL16,-0.13375289889,0.239361446309,180,69
BOSCHLTD15,0.719654327051,0.114838171346,166,79
BOSCHLTD16,0.319728895037,0.143227772036,170,67
BPCL14,0.112995640944,0.211178589589,168,60
BPCL15,0.220301327422,0.131996416091,183,75
BPCL16,-0.192229123752,0.271351299221,188,68
CIPLA14,0.0629867877382,0.27015644265,180,60
CIPLA15,0.145278703354,0.196787496966,180,69
CIPLA16,0.0652858240694,0.280146112059,174,71
COALINDIA14,0.299917807105,0.150404294253,169,69
COALINDIA15,0.186016632469,0.171563144082,172,66
COALINDIA16,0.0651668228563,0.197998928199,183,62
DRREDDY14,0.424573387981,0.105938499546,160,69
DRREDDY15,0.834773719063,0.0908625583105,152,72
DRREDDY16,0.397685765785,0.153782101253,166,63
EICHERMOT15,0.7018199994,0.157091546438,170,72
EICHERMOT16,0.582326770916,0.113634089692,172,78
GAIL14,0.0448819654149,0.383431074224,173,65
GAIL15,0.473921775695,0.153262725938,170,70
GAIL16,-0.156171854649,0.336771756983,185,65
HCLTECH14,0.256292164256,0.159656637998,174,69
HCLTECH15,-0.0594871028546,0.184213164037,179,69
HCLTECH16,-0.102450436263,0.325767092083,176,57
HDFC14,0.0204982221717,0.178922600689,175,67
HDFC15,-0.0957595827316,0.330708265519,187,70
HDFC16,0.0137131486192,0.145258714934,183,68
HDFCBANK14,-0.241133153589,0.313432346934,205,59
HDFCBANK15,-0.638033178269,0.661897100087,212,59
HDFCBANK16,-0.514864551604,0.550450380041,202,53
HEROMOTOCO14,-0.0719184646557,0.273470858082,174,61
HEROMOTOCO15,0.0549200679474,0.211157110349,180,65
HEROMOTOCO16,-0.16385689758,0.360136694963,182,69
HINDALCO14,0.00299264666107,0.456592542325,180,67
HINDALCO15,0.281891859269,0.214568061715,180,68
HINDALCO16,0.34467443276,0.250199412964,175,79
HINDUNILVR14,-0.159898709521,0.299833437794,193,64
HINDUNILVR15,0.0724039301703,0.2952745523,182,66
HINDUNILVR16,-0.152314514012,0.237322856383,191,69
IBULHSGFIN15,0.407527987774,0.13432566136,181,67
IBULHSGFIN16,0.476961915614,0.173683260673,167,67
ICICIBANK15,0.226891781712,0.19406794719,178,74
ICICIBANK16,0.411193089616,0.182497056784,167,72
INDUSINDBK14,0.052519212436,0.217969369076,178,63
INDUSINDBK15,-0.0212027814894,0.19571885245,189,72
INDUSINDBK16,-0.0955013778871,0.155056651624,188,69
INFRATEL16,0.175462905647,0.329140025415,174,72
INFY14,0.167484895,0.137706935,164,66
INFY15,0.0328111034839,0.208316542726,176,65
INFY16,-0.0984619206118,0.18792406847,181,67
IOC14,0.220509697689,0.277504955765,165,71
IOC15,-0.198696374446,0.287351038789,193,66
IOC16,0.0624432203376,0.209146742407,184,72
ITC14,-0.113619366419,0.216742952699,182,67
ITC15,0.111578326936,0.134068912885,181,66
ITC16,-0.133275164701,0.389356916901,190,65
KOTAKBANK14,-0.17013047424,0.209265060897,190,60
KOTAKBANK15,-0.316331319646,0.439581469937,196,58
KOTAKBANK16,-0.37394774465,0.387799146145,196,63
LT14,0.225720467963,0.180216940129,171,68
LT15,0.244573479543,0.131562838366,171,78
LT16,0.0840874704757,0.210563479345,184,70
LUPIN14,0.112613675357,0.11927780184,167,70
LUPIN15,0.347708911779,0.238325578642,171,67
