ACC13,-0.0234168487081,0.215474606052,0.3157894736842105
ACC14,0.049952304029,0.177936088699,0.3236994219653179
ACC15,-0.142928224752,0.251398141389,0.3259668508287293
ACC16,0.086773991701,0.165057842083,0.37362637362637363
ACC17,-0.0157381983146,0.0906775182459,0.28
ADANIPORTS13,-0.374488275267,0.536858662558,0.29
ADANIPORTS14,0.463354278851,0.228757874584,0.3988439306358382
ADANIPORTS15,0.247117194766,0.238025472676,0.4127906976744186
ADANIPORTS16,0.132972604104,0.255201524945,0.4011627906976744
ADANIPORTS17,-0.0286601550155,0.180585976118,0.36
AMBUJACEM13,-0.110399407528,0.289121768085,0.3736842105263158
AMBUJACEM14,-0.491232251263,0.673343742554,0.32124352331606215
AMBUJACEM15,-0.155390257436,0.330694897732,0.3489583333333333
AMBUJACEM16,-0.105698215233,0.349267049894,0.3036649214659686
AMBUJACEM17,-0.0424167005406,0.113375908076,0.39215686274509803
ASIANPAINT13,-0.51328393587,0.904254819652,0.372972972972973
ASIANPAINT14,-0.0833049703259,0.211128928151,0.33519553072625696
ASIANPAINT15,-0.333740884104,0.413156211085,0.33513513513513515
ASIANPAINT16,-0.0329675686495,0.267224021634,0.3425414364640884
ASIANPAINT17,-0.087846680307,0.127347252796,0.3018867924528302
AUROPHARMA13,0.515951687376,0.338581725111,0.41899441340782123
AUROPHARMA14,0.427531114761,0.203161806724,0.4090909090909091
AUROPHARMA15,0.143557941466,0.235767243819,0.35135135135135137
AUROPHARMA16,0.0452413467711,0.192194933911,0.40217391304347827
AUROPHARMA17,-0.00289531167357,0.0827626625333,0.38
AXISBANK13,0.304312458212,0.239593174503,0.39106145251396646
AXISBANK14,0.114906660871,0.17442473409,0.36
AXISBANK15,0.371990168408,0.133960701911,0.44
AXISBANK16,-0.0847162464901,0.343517354503,0.41040462427745666
AXISBANK17,0.0275231483354,0.162003360197,0.3469387755102041
BAJAJ-AUTO13,-0.0329292779463,0.295452811323,0.3651685393258427
BAJAJ-AUTO14,-0.109894543596,0.164991626972,0.33695652173913043
BAJAJ-AUTO15,0.0144183031113,0.237284400186,0.33879781420765026
BAJAJ-AUTO16,-0.214365297641,0.250136236563,0.3539325842696629
BAJAJ-AUTO17,-0.0586911763604,0.133588948745,0.2857142857142857
BANKBARODA13,0.160197485513,0.250843964828,0.32786885245901637
BANKBARODA14,0.0600551911734,0.333386233029,0.378698224852071
BANKBARODA15,-0.100272944091,0.390589761832,0.3225806451612903
BANKBARODA16,0.0961709631883,0.264716180936,0.37158469945355194
BANKBARODA17,0.101649304017,0.107699173895,0.37209302325581395
BHARTIARTL13,-0.176915578238,0.231639176416,0.38823529411764707
BHARTIARTL14,-0.32909100958,0.350498061319,0.2552083333333333
BHARTIARTL15,-0.115772220258,0.383687594698,0.4
BHARTIARTL16,-0.242950347262,0.413473872681,0.3111111111111111
BHARTIARTL17,-0.105570903631,0.284778564047,0.3333333333333333
BOSCHLTD15,0.78960260369,0.124471954169,0.42771084337349397
BOSCHLTD16,0.0848399922135,0.204734623621,0.37058823529411766
BOSCHLTD17,-0.105893729055,0.156836846167,0.35714285714285715
BPCL13,0.308145539406,0.227504535518,0.3867403314917127
BPCL14,0.152612274044,0.18006948396,0.35119047619047616
BPCL15,-0.00609408725091,0.171092072197,0.37158469945355194
BPCL16,-0.212332061824,0.268514066377,0.34574468085106386
BPCL17,0.130109753696,0.118220508243,0.46511627906976744
CIPLA13,-0.116763189176,0.335973094592,0.3520408163265306
CIPLA14,-0.184836257081,0.485517090821,0.3333333333333333
CIPLA15,0.0566204913134,0.209058522393,0.35
CIPLA16,-0.075444224704,0.256010883594,0.3390804597701149
CIPLA17,-0.0358862649222,0.115743662261,0.23728813559322035
COALINDIA13,0.229823059053,0.160152036981,0.3882978723404255
COALINDIA14,0.132664387237,0.127073071074,0.38461538461538464
COALINDIA15,0.0811856123645,0.211040735009,0.3372093023255814
COALINDIA16,-0.0981115682559,0.379945542749,0.32786885245901637
COALINDIA17,0.00481053907858,0.0802879962382,0.3584905660377358
DRREDDY13,-0.20415447353,0.30212278908,0.2923076923076923
DRREDDY14,0.33584291763,0.119410201076,0.39375
DRREDDY15,0.726484242401,0.0917816089642,0.4276315789473684
DRREDDY16,0.282011077774,0.193666760103,0.3674698795180723
DRREDDY17,0.071575647714,0.0658884090225,0.32558139534883723
EICHERMOT15,0.661082800571,0.134946583048,0.3941176470588235
EICHERMOT16,0.536185120417,0.108446713545,0.4127906976744186
EICHERMOT17,-0.053536523778,0.109802695456,0.2857142857142857
GAIL13,-0.148625522896,0.268571298429,0.3403141361256545
GAIL14,-0.229506266824,0.462378467719,0.3468208092485549
GAIL15,0.213904803436,0.193002415175,0.3588235294117647
GAIL16,-0.329319787309,0.395158218444,0.34594594594594597
GAIL17,0.199593617003,0.129354187175,0.34615384615384615
HCLTECH13,0.336795777546,0.184453609112,0.31891891891891894
HCLTECH14,0.10732927984,0.198300618288,0.3505747126436782
HCLTECH15,-0.456363343537,0.529173691845,0.3575418994413408
HCLTECH16,-0.0861567114225,0.282664580459,0.29545454545454547
HCLTECH17,-0.0577240980316,0.17113063352,0.45652173913043476
HDFC13,-0.23341165208,0.330668442134,0.3489583333333333
HDFC14,-0.214790797897,0.302156119415,0.36
HDFC15,-0.218889210458,0.383163279379,0.32085561497326204
HDFC16,-0.143470279431,0.257123593545,0.36065573770491804
HDFC17,-0.111704483628,0.16115875279,0.24561403508771928
HDFCBANK13,-0.208126097065,0.278961712067,0.35359116022099446
HDFCBANK14,-0.375732860198,0.386677141708,0.2780487804878049
