DATE,TIME,OPEN,HIGH,LOW,CLOSE,
10 Jan 2017,14:51:00,13980.00,13980.00,13980.00,13980.00,
10 Jan 2017,14:50:00,13990.00,13992.00,13980.00,13991.50,
10 Jan 2017,14:49:00,13990.00,13992.00,13980.00,13990.00,
10 Jan 2017,14:48:00,13993.00,13993.00,13951.05,13990.00,
10 Jan 2017,14:47:00,13993.55,13999.45,13951.25,13980.00,
10 Jan 2017,14:46:00,14010.15,14013.45,13920.00,13981.60,
10 Jan 2017,14:45:00,14000.00,14010.00,13968.75,14010.00,
10 Jan 2017,14:44:00,14000.00,14000.00,13999.75,14000.00,
10 Jan 2017,14:43:00,13999.00,14000.00,13991.45,14000.00,
10 Jan 2017,14:42:00,13991.00,13999.00,13989.95,13992.90,
10 Jan 2017,14:41:00,13990.85,13991.00,13990.75,13991.00,
10 Jan 2017,14:40:00,13990.00,13990.00,13990.00,13990.00,
10 Jan 2017,14:39:00,13991.00,13991.00,13975.25,13975.25,
10 Jan 2017,14:38:00,13990.60,13991.00,13987.55,13991.00,
10 Jan 2017,14:37:00,13987.90,13987.90,13987.90,13987.90,
10 Jan 2017,14:36:00,13990.95,13991.00,13990.00,13991.00,
10 Jan 2017,14:35:00,13991.00,13991.00,13991.00,13991.00,
10 Jan 2017,14:34:00,13991.00,13991.00,13990.00,13990.00,
10 Jan 2017,14:33:00,13991.00,13991.00,13990.00,13990.85,
10 Jan 2017,14:32:00,13984.70,13991.75,13984.70,13991.75,
10 Jan 2017,14:31:00,13991.90,13991.90,13985.00,13985.00,
10 Jan 2017,14:30:00,13992.00,13992.00,13991.50,13992.00,
10 Jan 2017,14:29:00,13993.00,13993.00,13992.50,13992.50,
10 Jan 2017,14:28:00,13993.80,13993.80,13975.20,13993.00,
10 Jan 2017,14:27:00,13993.95,13994.00,13993.90,13993.90,
10 Jan 2017,14:26:00,13994.65,13995.00,13994.65,13994.95,
10 Jan 2017,14:25:00,13993.00,13995.00,13975.00,13995.00,
10 Jan 2017,14:24:00,13990.70,13993.80,13980.55,13980.55,
10 Jan 2017,14:23:00,13997.00,13998.45,13990.00,13997.00,
10 Jan 2017,14:22:00,13998.55,13998.55,13973.50,13997.00,
10 Jan 2017,14:21:00,13965.00,13999.00,13965.00,13998.35,
10 Jan 2017,14:20:00,13952.75,13956.05,13952.75,13956.05,
10 Jan 2017,14:19:00,13949.45,13950.30,13948.95,13950.30,
10 Jan 2017,14:18:00,13950.00,13950.00,13949.35,13949.35,
10 Jan 2017,14:17:00,13954.15,13954.15,13949.45,13950.00,
10 Jan 2017,14:16:00,13956.65,13958.20,13956.65,13958.20,
10 Jan 2017,14:15:00,13950.00,13955.70,13950.00,13955.70,
10 Jan 2017,14:14:00,13948.15,13950.00,13948.15,13950.00,
10 Jan 2017,14:13:00,13939.90,13946.50,13939.90,13946.50,
10 Jan 2017,14:12:00,13938.10,13939.10,13937.85,13937.85,
10 Jan 2017,14:11:00,13934.95,13938.00,13934.95,13938.00,
10 Jan 2017,14:10:00,13929.40,13933.30,13929.40,13933.30,
10 Jan 2017,14:09:00,13924.05,13929.00,13924.05,13929.00,
10 Jan 2017,14:08:00,13924.35,13924.35,13922.60,13922.60,
10 Jan 2017,14:07:00,13932.20,13932.20,13896.70,13896.70,
10 Jan 2017,14:06:00,13932.65,13934.65,13932.30,13932.30,
10 Jan 2017,14:05:00,13932.00,13932.40,13930.15,13932.30,
10 Jan 2017,14:04:00,13930.45,13939.00,13912.65,13930.95,
10 Jan 2017,14:03:00,13921.75,13936.65,13921.75,13929.25,
10 Jan 2017,14:02:00,13904.55,13924.25,13904.55,13921.75,
10 Jan 2017,14:01:00,13921.85,13921.85,13895.40,13896.80,
10 Jan 2017,14:00:00,13940.70,13940.70,13921.55,13924.90,
10 Jan 2017,13:59:00,13938.10,13940.05,13933.20,13933.20,
10 Jan 2017,13:58:00,13941.85,13941.85,13938.25,13938.25,
10 Jan 2017,13:57:00,13950.00,13950.00,13940.05,13942.10,
10 Jan 2017,13:56:00,13957.60,13960.75,13945.00,13945.00,
10 Jan 2017,13:55:00,13956.30,13964.95,13950.15,13953.65,
10 Jan 2017,13:54:00,13964.45,13964.45,13950.00,13956.40,
10 Jan 2017,13:53:00,13964.80,13966.95,13955.00,13961.40,
10 Jan 2017,13:52:00,13950.15,13965.40,13950.00,13957.35,
10 Jan 2017,13:51:00,13964.75,13971.70,13950.05,13950.05,
10 Jan 2017,13:50:00,13945.00,13975.00,13940.90,13957.80,
10 Jan 2017,13:49:00,13922.50,13948.95,13922.35,13948.95,
10 Jan 2017,13:48:00,13921.55,13922.75,13920.75,13922.20,
10 Jan 2017,13:47:00,13920.65,13920.70,13916.60,13920.65,
10 Jan 2017,13:46:00,13917.95,13919.00,13917.95,13919.00,
10 Jan 2017,13:45:00,13918.05,13918.90,13918.05,13918.85,
10 Jan 2017,13:44:00,13916.70,13918.60,13916.70,13918.60,
10 Jan 2017,13:43:00,13916.60,13916.70,13916.05,13916.70,
10 Jan 2017,13:42:00,13918.20,13919.55,13912.30,13912.30,
10 Jan 2017,13:41:00,13919.80,13919.80,13916.20,13916.20,
10 Jan 2017,13:40:00,13919.60,13919.60,13919.05,13919.55,
10 Jan 2017,13:39:00,13919.05,13924.00,13918.10,13921.15,
10 Jan 2017,13:38:00,13903.00,13918.10,13902.95,13918.10,
10 Jan 2017,13:37:00,13903.00,13903.00,13903.00,13903.00,
10 Jan 2017,13:36:00,13898.90,13901.35,13897.55,13901.35,
10 Jan 2017,13:35:00,13898.90,13901.50,13898.90,13901.50,
10 Jan 2017,13:34:00,13898.90,13899.50,13898.90,13899.00,
10 Jan 2017,13:33:00,13898.85,13898.85,13898.75,13898.75,
10 Jan 2017,13:32:00,13898.80,13898.85,13897.75,13898.85,
10 Jan 2017,13:31:00,13894.00,13896.60,13894.00,13896.60,
10 Jan 2017,13:30:00,13890.70,13894.25,13889.75,13894.25,
10 Jan 2017,13:29:00,13884.30,13894.20,13884.30,13894.20,
10 Jan 2017,13:28:00,13885.30,13885.55,13884.00,13885.55,
10 Jan 2017,13:27:00,13885.35,13890.35,13884.40,13884.40,
10 Jan 2017,13:26:00,13879.50,13883.70,13879.50,13883.70,
10 Jan 2017,13:25:00,13887.35,13893.50,13861.00,13879.35,
10 Jan 2017,13:24:00,13893.55,13895.15,13870.00,13895.15,
10 Jan 2017,13:23:00,13895.00,13895.00,13866.30,13866.30,
10 Jan 2017,13:22:00,13903.70,13909.20,13890.05,13900.00,
10 Jan 2017,13:21:00,13909.15,13924.75,13895.20,13900.00,
10 Jan 2017,13:20:00,13895.20,13915.00,13895.20,13915.00,
10 Jan 2017,13:19:00,13895.00,13895.20,13895.00,13895.20,
10 Jan 2017,13:18:00,13890.85,13894.15,13890.85,13894.15,
10 Jan 2017,13:17:00,13889.20,13890.00,13889.05,13889.05,
10 Jan 2017,13:16:00,13889.85,13890.00,13887.55,13887.55,
10 Jan 2017,13:15:00,13890.00,13890.00,13884.00,13887.05,
10 Jan 2017,13:14:00,13888.05,13888.05,13888.00,13888.05,
10 Jan 2017,13:13:00,13888.05,13888.05,13888.05,13888.05,
10 Jan 2017,13:12:00,13885.80,13888.05,13885.80,13888.05,
10 Jan 2017,13:11:00,13888.05,13888.05,13885.70,13885.80,
10 Jan 2017,13:10:00,13876.55,13888.05,13876.55,13887.90,
10 Jan 2017,13:09:00,13874.70,13874.90,13874.70,13874.90,
10 Jan 2017,13:08:00,13870.00,13874.90,13870.00,13873.95,
10 Jan 2017,13:07:00,13873.75,13873.75,13869.45,13869.45,
10 Jan 2017,13:06:00,13874.90,13874.90,13873.75,13874.45,
10 Jan 2017,13:05:00,13875.00,13875.00,13874.90,13874.90,
10 Jan 2017,13:04:00,13875.15,13876.50,13875.00,13875.00,
10 Jan 2017,13:03:00,13875.25,13875.25,13874.90,13874.90,
10 Jan 2017,13:02:00,13874.95,13875.20,13874.95,13875.20,
10 Jan 2017,13:01:00,13872.50,13876.60,13872.50,13875.10,
10 Jan 2017,13:00:00,13871.95,13872.35,13871.75,13872.35,
10 Jan 2017,12:59:00,13865.00,13869.40,13865.00,13869.40,
10 Jan 2017,12:58:00,13849.85,13859.50,13838.15,13859.50,
10 Jan 2017,12:57:00,13836.65,13849.65,13836.65,13849.65,
10 Jan 2017,12:56:00,13835.00,13836.25,13835.00,13836.25,
10 Jan 2017,12:55:00,13835.00,13835.00,13835.00,13835.00,
10 Jan 2017,12:54:00,13834.85,13835.95,13834.85,13835.00,
10 Jan 2017,12:53:00,13830.00,13835.00,13830.00,13835.00,
10 Jan 2017,12:52:00,13830.00,13830.00,13829.40,13829.40,
10 Jan 2017,12:51:00,13835.10,13837.15,13835.10,13837.15,
10 Jan 2017,12:50:00,13835.95,13838.90,13832.70,13837.65,
10 Jan 2017,12:49:00,13831.10,13834.40,13811.65,13811.65,
10 Jan 2017,12:48:00,13830.95,13830.95,13830.50,13830.50,
10 Jan 2017,12:47:00,13826.30,13831.70,13826.30,13831.05,
10 Jan 2017,12:46:00,13833.05,13833.05,13817.10,13817.10,
10 Jan 2017,12:45:00,13830.55,13835.00,13830.55,13835.00,
10 Jan 2017,12:44:00,13824.90,13836.45,13824.90,13831.70,
10 Jan 2017,12:43:00,13834.05,13837.50,13834.05,13835.50,
10 Jan 2017,12:42:00,13844.75,13844.75,13830.45,13836.45,
10 Jan 2017,12:41:00,13846.90,13846.90,13844.55,13844.55,
10 Jan 2017,12:40:00,13847.45,13849.65,13823.50,13825.70,
10 Jan 2017,12:39:00,13858.80,13859.40,13850.00,13854.55,
10 Jan 2017,12:38:00,13863.70,13864.65,13859.40,13859.40,
10 Jan 2017,12:37:00,13860.00,13863.00,13859.75,13862.60,
10 Jan 2017,12:36:00,13856.00,13858.50,13856.00,13858.50,
10 Jan 2017,12:35:00,13856.00,13856.00,13850.00,13855.30,
10 Jan 2017,12:34:00,13856.00,13856.00,13855.30,13855.75,
10 Jan 2017,12:33:00,13853.50,13856.00,13853.50,13855.95,
10 Jan 2017,12:32:00,13855.45,13855.90,13849.35,13855.20,
10 Jan 2017,12:31:00,13852.95,13856.00,13852.95,13855.75,
10 Jan 2017,12:30:00,13845.55,13853.65,13845.55,13853.65,
10 Jan 2017,12:29:00,13848.55,13851.70,13831.60,13851.70,
10 Jan 2017,12:28:00,13847.70,13850.00,13834.00,13834.00,
10 Jan 2017,12:27:00,13840.00,13845.00,13834.00,13844.70,
10 Jan 2017,12:26:00,13834.75,13840.00,13834.75,13840.00,
10 Jan 2017,12:25:00,13831.45,13833.20,13831.40,13833.20,
10 Jan 2017,12:24:00,13828.25,13829.90,13828.25,13829.90,
10 Jan 2017,12:23:00,13824.90,13826.60,13824.90,13826.60,
10 Jan 2017,12:22:00,13814.95,13824.95,13814.95,13824.95,
10 Jan 2017,12:21:00,13811.25,13813.30,13811.25,13813.30,
10 Jan 2017,12:20:00,13809.70,13810.00,13809.70,13810.00,
10 Jan 2017,12:19:00,13814.25,13818.25,13814.25,13818.25,
10 Jan 2017,12:18:00,13814.25,13818.85,13814.25,13818.85,
10 Jan 2017,12:17:00,13811.90,13818.30,13800.05,13818.30,
10 Jan 2017,12:16:00,13800.45,13812.00,13800.45,13812.00,
10 Jan 2017,12:15:00,13792.65,13811.80,13785.00,13798.00,
10 Jan 2017,12:14:00,13816.05,13818.50,13805.30,13805.30,
10 Jan 2017,12:13:00,13821.40,13821.40,13805.30,13818.85,
10 Jan 2017,12:12:00,13829.30,13832.80,13810.60,13821.15,
10 Jan 2017,12:11:00,13816.30,13840.00,13816.30,13838.25,
10 Jan 2017,12:10:00,13811.65,13812.10,13811.65,13812.00,
10 Jan 2017,12:09:00,13812.15,13812.15,13810.45,13810.45,
10 Jan 2017,12:08:00,13821.65,13821.65,13800.00,13806.70,
10 Jan 2017,12:07:00,13820.10,13820.10,13795.05,13814.35,
10 Jan 2017,12:06:00,13815.00,13828.45,13813.35,13813.35,
10 Jan 2017,12:05:00,13780.80,13815.00,13780.80,13815.00,
10 Jan 2017,12:04:00,13775.45,13797.15,13775.45,13780.85,
10 Jan 2017,12:03:00,13771.40,13789.00,13716.05,13789.00,
10 Jan 2017,12:02:00,13763.05,13771.50,13746.20,13771.50,
10 Jan 2017,12:01:00,13761.50,13765.00,13744.40,13763.05,
10 Jan 2017,12:00:00,13710.05,13773.65,13710.05,13761.50,
10 Jan 2017,11:59:00,13761.00,13761.00,13710.05,13710.15,
10 Jan 2017,11:58:00,13780.05,13782.00,13760.00,13782.00,
10 Jan 2017,11:57:00,13780.05,13791.60,13780.00,13780.05,
10 Jan 2017,11:56:00,13780.00,13780.00,13780.00,13780.00,
10 Jan 2017,11:50:00,13780.15,13780.20,13780.10,13780.20,
10 Jan 2017,11:49:00,13800.30,13809.90,13800.30,13800.60,
10 Jan 2017,11:48:00,13798.65,13798.65,13790.00,13798.65,
10 Jan 2017,11:46:00,13800.00,13800.00,13787.25,13787.25,
10 Jan 2017,11:42:00,13787.00,13787.00,13787.00,13787.00,
10 Jan 2017,11:41:00,13798.90,13798.90,13798.90,13798.90,
10 Jan 2017,11:36:00,13785.00,13785.00,13785.00,13785.00,
10 Jan 2017,11:31:00,13799.95,13799.95,13799.95,13799.95,
10 Jan 2017,11:30:00,13783.00,13783.00,13783.00,13783.00,
10 Jan 2017,11:26:00,13800.00,13800.00,13783.00,13783.00,
10 Jan 2017,11:24:00,13800.00,13800.00,13800.00,13800.00,
10 Jan 2017,11:23:00,13780.80,13780.80,13780.80,13780.80,
10 Jan 2017,11:17:00,13800.00,13800.00,13800.00,13800.00,
10 Jan 2017,11:15:00,13799.85,13799.85,13799.85,13799.85,
10 Jan 2017,11:14:00,13799.95,13799.95,13799.95,13799.95,
10 Jan 2017,11:13:00,13799.85,13799.85,13799.85,13799.85,
10 Jan 2017,11:12:00,13799.85,13799.85,13799.85,13799.85,
10 Jan 2017,11:11:00,13799.85,13799.85,13799.85,13799.85,
10 Jan 2017,11:07:00,13790.60,13790.60,13790.60,13790.60,
10 Jan 2017,11:06:00,13788.95,13788.95,13788.95,13788.95,
10 Jan 2017,11:03:00,13785.05,13790.00,13785.00,13790.00,
10 Jan 2017,11:02:00,13778.00,13778.00,13778.00,13778.00,
10 Jan 2017,11:01:00,13778.00,13778.00,13778.00,13778.00,
10 Jan 2017,11:00:00,13770.60,13770.60,13770.60,13770.60,
10 Jan 2017,10:59:00,13776.00,13776.00,13770.60,13770.60,
10 Jan 2017,10:58:00,13780.00,13780.00,13780.00,13780.00,
10 Jan 2017,10:57:00,13787.25,13787.25,13787.25,13787.25,
10 Jan 2017,10:56:00,13786.90,13786.90,13786.90,13786.90,
10 Jan 2017,10:54:00,13785.25,13785.25,13785.25,13785.25,
10 Jan 2017,10:52:00,13773.40,13773.40,13773.40,13773.40,
10 Jan 2017,10:51:00,13783.60,13783.60,13783.60,13783.60,
10 Jan 2017,10:48:00,13783.60,13783.60,13783.60,13783.60,
10 Jan 2017,10:46:00,13770.10,13770.10,13770.10,13770.10,
10 Jan 2017,10:44:00,13782.00,13782.00,13782.00,13782.00,
10 Jan 2017,10:43:00,13769.05,13769.05,13769.05,13769.05,
10 Jan 2017,10:42:00,13781.90,13781.90,13781.90,13781.90,
10 Jan 2017,10:39:00,13780.00,13780.00,13780.00,13780.00,
10 Jan 2017,10:38:00,13781.90,13781.90,13780.00,13780.00,
10 Jan 2017,10:36:00,13780.00,13780.00,13780.00,13780.00,
10 Jan 2017,10:32:00,13784.00,13784.00,13784.00,13784.00,
10 Jan 2017,10:30:00,13783.90,13783.90,13783.90,13783.90,
10 Jan 2017,10:29:00,13781.00,13781.00,13781.00,13781.00,
10 Jan 2017,10:25:00,13765.30,13765.30,13765.30,13765.30,
10 Jan 2017,10:24:00,13781.00,13786.20,13781.00,13786.20,
10 Jan 2017,10:23:00,13787.35,13787.35,13787.35,13787.35,
10 Jan 2017,10:22:00,13796.00,13796.00,13796.00,13796.00,
10 Jan 2017,10:19:00,13802.60,13802.60,13802.60,13802.60,
10 Jan 2017,10:18:00,13802.60,13802.60,13802.60,13802.60,
10 Jan 2017,10:16:00,13802.70,13810.00,13802.60,13802.60,
10 Jan 2017,10:15:00,13800.95,13802.60,13800.95,13802.60,
10 Jan 2017,10:14:00,13800.00,13800.95,13798.35,13800.95,
10 Jan 2017,10:13:00,13800.30,13800.30,13800.00,13800.00,
10 Jan 2017,10:10:00,13807.00,13807.00,13807.00,13807.00,
10 Jan 2017,10:09:00,13801.00,13801.00,13801.00,13801.00,
10 Jan 2017,10:08:00,13802.00,13802.00,13802.00,13802.00,
10 Jan 2017,10:06:00,13809.95,13809.95,13802.00,13802.00,
10 Jan 2017,10:05:00,13810.00,13810.95,13810.00,13810.95,
10 Jan 2017,10:04:00,13806.75,13806.75,13806.75,13806.75,
10 Jan 2017,10:03:00,13810.05,13810.05,13808.40,13810.05,
10 Jan 2017,10:02:00,13815.00,13815.00,13810.05,13810.05,
10 Jan 2017,10:01:00,13815.00,13815.00,13815.00,13815.00,
10 Jan 2017,10:00:00,13815.00,13815.00,13815.00,13815.00,
10 Jan 2017,09:58:00,13821.20,13821.20,13820.10,13820.10,
10 Jan 2017,09:57:00,13811.10,13826.00,13811.00,13811.00,
10 Jan 2017,09:56:00,13834.30,13847.35,13805.50,13805.50,
10 Jan 2017,09:55:00,13852.35,13852.35,13834.90,13834.90,
10 Jan 2017,09:54:00,13840.00,13840.00,13840.00,13840.00,
10 Jan 2017,09:53:00,13810.50,13829.80,13805.00,13818.35,
10 Jan 2017,09:52:00,13840.00,13853.50,13816.30,13816.30,
10 Jan 2017,09:50:00,13852.10,13852.10,13821.00,13835.00,
10 Jan 2017,09:49:00,13829.65,13830.00,13821.40,13830.00,
10 Jan 2017,09:48:00,13838.75,13849.70,13800.55,13849.70,
10 Jan 2017,09:47:00,13882.80,13885.00,13855.75,13855.75,
10 Jan 2017,09:46:00,13868.90,13869.95,13868.90,13869.95,
10 Jan 2017,09:44:00,13869.00,13869.00,13869.00,13869.00,
10 Jan 2017,09:43:00,13849.60,13865.00,13849.60,13865.00,
10 Jan 2017,09:42:00,13843.70,13843.70,13843.70,13843.70,
10 Jan 2017,09:41:00,13843.70,13843.70,13843.70,13843.70,
10 Jan 2017,09:40:00,13813.40,13854.70,13813.40,13854.70,
10 Jan 2017,09:39:00,13800.00,13811.75,13753.05,13811.75,
10 Jan 2017,09:38:00,13848.60,13848.60,13800.00,13800.00,
10 Jan 2017,09:37:00,13836.50,13836.50,13836.50,13836.50,
10 Jan 2017,09:36:00,13840.00,13840.00,13839.15,13839.15,
10 Jan 2017,09:34:00,13850.00,13850.00,13850.00,13850.00,
10 Jan 2017,09:31:00,13836.05,13839.15,13836.05,13839.15,
10 Jan 2017,09:30:00,13865.00,13865.00,13836.05,13836.05,
10 Jan 2017,09:28:00,13890.05,13900.00,13879.40,13898.00,
10 Jan 2017,09:27:00,13891.00,13891.00,13891.00,13891.00,
10 Jan 2017,09:26:00,13890.00,13900.00,13879.45,13900.00,
10 Jan 2017,09:25:00,13897.45,13910.00,13866.05,13866.05,
10 Jan 2017,09:24:00,13939.00,13939.00,13899.70,13899.75,
10 Jan 2017,09:23:00,13872.10,13950.00,13872.10,13950.00,
10 Jan 2017,09:22:00,13898.90,13899.00,13863.00,13887.15,
10 Jan 2017,09:21:00,13809.95,13890.00,13784.45,13890.00,
10 Jan 2017,09:20:00,13800.00,13809.95,13752.65,13781.80,
10 Jan 2017,09:19:00,13805.60,13805.60,13779.00,13779.00,
10 Jan 2017,09:18:00,13810.00,13839.95,13803.65,13839.95,
10 Jan 2017,09:17:00,13864.00,13864.00,13802.80,13802.80,
10 Jan 2017,09:16:00,13860.00,13860.00,13833.70,13833.70,
10 Jan 2017,09:15:00,13851.70,13851.70,13800.00,13805.95,
9 Jan 2017,15:29:00,13719.95,13750.00,13710.00,13750.00,
9 Jan 2017,15:28:00,13720.00,13721.00,13700.95,13719.95,
9 Jan 2017,15:27:00,13721.95,13721.95,13700.20,13720.00,
9 Jan 2017,15:26:00,13720.00,13720.00,13715.05,13715.05,
9 Jan 2017,15:25:00,13700.00,13716.50,13700.00,13716.50,
9 Jan 2017,15:24:00,13735.10,13735.10,13722.45,13722.45,
9 Jan 2017,15:23:00,13744.00,13744.00,13744.00,13744.00,
9 Jan 2017,15:22:00,13727.35,13745.00,13727.35,13745.00,
9 Jan 2017,15:21:00,13700.00,13727.00,13700.00,13727.00,
9 Jan 2017,15:20:00,13715.55,13727.35,13715.55,13727.00,
9 Jan 2017,15:19:00,13727.25,13727.30,13701.25,13701.25,
9 Jan 2017,15:18:00,13730.45,13730.45,13705.25,13721.40,
9 Jan 2017,15:17:00,13757.40,13757.40,13678.20,13704.30,
9 Jan 2017,15:16:00,13735.45,13757.40,13730.00,13757.40,
9 Jan 2017,15:15:00,13740.00,13744.20,13725.75,13742.50,
9 Jan 2017,15:14:00,13789.35,13789.35,13741.00,13741.00,
9 Jan 2017,15:13:00,13762.25,13788.75,13760.05,13767.75,
9 Jan 2017,15:12:00,13794.05,13794.05,13762.00,13770.00,
9 Jan 2017,15:11:00,13794.35,13798.50,13776.55,13782.00,
9 Jan 2017,15:10:00,13782.55,13798.50,13782.55,13794.30,
9 Jan 2017,15:09:00,13798.50,13798.50,13798.45,13798.45,
9 Jan 2017,15:08:00,13798.35,13798.35,13781.10,13781.50,
9 Jan 2017,15:07:00,13798.85,13798.85,13780.05,13780.45,
9 Jan 2017,15:06:00,13778.65,13799.55,13778.65,13779.05,
9 Jan 2017,15:05:00,13798.95,13798.95,13780.50,13798.95,
9 Jan 2017,15:04:00,13800.00,13800.00,13787.00,13787.00,
9 Jan 2017,15:03:00,13799.10,13800.00,13799.10,13800.00,
9 Jan 2017,15:02:00,13791.00,13800.00,13791.00,13800.00,
9 Jan 2017,15:01:00,13799.90,13800.00,13787.05,13799.90,
9 Jan 2017,15:00:00,13744.40,13800.00,13744.30,13799.95,
9 Jan 2017,14:59:00,13734.95,13744.40,13718.60,13744.40,
9 Jan 2017,14:58:00,13699.95,13734.30,13699.95,13730.00,
9 Jan 2017,14:57:00,13699.95,13700.00,13699.95,13700.00,
9 Jan 2017,14:56:00,13699.95,13700.00,13691.05,13700.00,
9 Jan 2017,14:55:00,13698.80,13699.95,13684.45,13699.95,
9 Jan 2017,14:54:00,13699.95,13699.95,13671.30,13698.15,
9 Jan 2017,14:53:00,13680.00,13695.85,13670.60,13695.85,
9 Jan 2017,14:52:00,13670.70,13689.75,13670.65,13680.00,
9 Jan 2017,14:51:00,13690.65,13690.65,13670.65,13670.70,
9 Jan 2017,14:50:00,13670.50,13690.95,13666.75,13670.60,
9 Jan 2017,14:49:00,13681.10,13693.35,13665.55,13667.95,
9 Jan 2017,14:48:00,13685.80,13685.80,13662.10,13665.55,
9 Jan 2017,14:47:00,13691.85,13691.85,13651.00,13658.35,
9 Jan 2017,14:46:00,13680.65,13703.90,13680.55,13682.20,
9 Jan 2017,14:45:00,13705.45,13717.30,13682.65,13699.95,
9 Jan 2017,14:44:00,13680.55,13730.00,13680.55,13708.60,
9 Jan 2017,14:43:00,13697.90,13699.95,13674.40,13699.90,
9 Jan 2017,14:42:00,13699.85,13700.00,13672.00,13699.95,
9 Jan 2017,14:41:00,13695.05,13700.00,13680.00,13699.95,
9 Jan 2017,14:40:00,13714.05,13719.65,13691.20,13715.00,
9 Jan 2017,14:39:00,13708.00,13708.00,13691.05,13700.00,
9 Jan 2017,14:38:00,13730.00,13754.60,13722.20,13722.20,
9 Jan 2017,14:37:00,13764.40,13764.40,13725.10,13730.05,
9 Jan 2017,14:36:00,13776.40,13776.50,13750.00,13750.00,
9 Jan 2017,14:35:00,13755.15,13777.00,13755.00,13755.25,
9 Jan 2017,14:34:00,13769.95,13779.60,13769.10,13779.60,
9 Jan 2017,14:33:00,13769.95,13769.95,13753.50,13753.50,
9 Jan 2017,14:32:00,13768.50,13769.95,13745.00,13769.95,
9 Jan 2017,14:31:00,13768.50,13772.00,13748.50,13748.50,
9 Jan 2017,14:30:00,13745.00,13750.00,13724.35,13750.00,
9 Jan 2017,14:29:00,13739.85,13739.85,13720.10,13720.10,
9 Jan 2017,14:28:00,13740.00,13746.60,13721.90,13722.05,
9 Jan 2017,14:27:00,13700.15,13748.90,13700.15,13748.90,
9 Jan 2017,14:26:00,13700.00,13715.00,13700.00,13700.15,
9 Jan 2017,14:25:00,13708.65,13731.65,13670.00,13673.60,
9 Jan 2017,14:24:00,13796.55,13796.55,13709.00,13750.50,
9 Jan 2017,14:23:00,13798.20,13798.20,13781.00,13796.65,
9 Jan 2017,14:22:00,13797.70,13797.70,13784.05,13784.95,
9 Jan 2017,14:21:00,13789.10,13795.30,13784.05,13784.05,
9 Jan 2017,14:20:00,13800.00,13800.00,13790.00,13790.00,
9 Jan 2017,14:19:00,13801.95,13801.95,13800.05,13800.10,
9 Jan 2017,14:18:00,13839.80,13840.00,13802.00,13802.00,
9 Jan 2017,14:17:00,13840.00,13840.00,13830.75,13839.90,
