DATE,TIME,CLOSE
01/01/2014,09:20:00,1276.35
01/01/2014,09:25:00,1269.9
01/01/2014,09:30:00,1270.95
01/01/2014,09:35:00,1268.9
01/01/2014,09:40:00,1270.0
01/01/2014,09:45:00,1270.5
01/01/2014,09:50:00,1271.0
01/01/2014,09:55:00,1285.8
01/01/2014,10:00:00,1286.0
01/01/2014,10:05:00,1286.75
01/01/2014,10:10:00,1287.05
01/01/2014,10:15:00,1287.65
01/01/2014,10:20:00,1295.35
01/01/2014,10:25:00,1297.0
01/01/2014,10:30:00,1294.05
01/01/2014,10:35:00,1288.55
01/01/2014,10:40:00,1291.5
01/01/2014,10:45:00,1291.3
01/01/2014,10:50:00,1291.0
01/01/2014,10:55:00,1289.1
01/01/2014,11:00:00,1291.05
01/01/2014,11:05:00,1292.0
01/01/2014,11:10:00,1291.4
01/01/2014,11:15:00,1292.0
01/01/2014,11:20:00,1292.0
01/01/2014,11:25:00,1292.55
01/01/2014,11:30:00,1291.35
01/01/2014,11:35:00,1291.55
01/01/2014,11:40:00,1292.1
01/01/2014,11:45:00,1291.0
01/01/2014,11:50:00,1291.75
01/01/2014,11:55:00,1290.6
01/01/2014,12:00:00,1290.1
01/01/2014,12:05:00,1291.8
01/01/2014,12:10:00,1291.7
01/01/2014,12:15:00,1290.9
01/01/2014,12:20:00,1290.25
01/01/2014,12:25:00,1289.4
01/01/2014,12:30:00,1289.0
01/01/2014,12:35:00,1288.9
01/01/2014,12:40:00,1288.1
01/01/2014,12:45:00,1288.9
01/01/2014,12:50:00,1290.9
01/01/2014,12:55:00,1290.9
01/01/2014,13:00:00,1290.15
01/01/2014,13:05:00,1288.75
01/01/2014,13:10:00,1289.6
01/01/2014,13:15:00,1290.0
01/01/2014,13:20:00,1290.0
01/01/2014,13:25:00,1290.0
01/01/2014,13:30:00,1290.85
01/01/2014,13:35:00,1291.0
01/01/2014,13:40:00,1289.8
01/01/2014,13:45:00,1288.5
01/01/2014,13:50:00,1287.15
01/01/2014,13:55:00,1288.85
01/01/2014,14:00:00,1289.0
01/01/2014,14:05:00,1288.9
